-58.7241,46.2071
-58.8966,46.6357
-59.2126,46.9929
-59.5575,47.6357
-59.7586,48.2429
-60.0172,49.1357
-60.2471,50.0643
-60.4483,51.4571
-61.8851,52.0643
-64.4713,52.1714
-67.1724,51.7429
-69.9023,50.5643
-71.8563,48.3857
-72.5747,46.1357
-71.6264,44.6
-69.2989,46.1
-67.2586,46.7786
-65.8506,46.6
-64.8736,46.3143
-64.0977,45.7071
-62.977,45.3857
-62.0575,45.3143
-61.5402,45.5286
-61.1954,45.9214
-60.592,45.8857
-60.1034,45.8143
-59.5287,45.9571
-58.7241,46.2429
